,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
831,Mercedes-Benz,C-Class,4,Audio/Communication/Entertainment/Navigation (ACEN),D,takes routes that are not the best in comparisons to waze,-0.5216
832,Mercedes-Benz,C-Class,4,Engine/Transmission,M,was air in a line,0.0
833,Mercedes-Benz,GLE,1,Exterior,M,"It appears to be a scrape, it is about 3â€ long.",0.0
834,Mercedes-Benz,S-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Have to use very specific words to get the address entered in to the navigation system .. sometimes have to try multiple times ..  sometimes works sometimes doesn't,0.0
835,Mercedes-Benz,C-Class,1,"Heating, Ventilation, and Air Conditioning (HVAC)",D,": Many times, the AC has blown warm air. I need to play with temp back and forth to get cool air to kick in.",0.6808
836,Mercedes-Benz,CLA,1,Interior,D,,0.0
837,Mercedes-Benz,GLC,1,Features/Controls/Displays (FCD),D,Doesn't work half the time. Have to use key control.,0.0
838,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,The ports are in the center console which is difficult to access while driving,-0.3612
839,Mercedes-Benz,GLC,2,Interior,M,The plastic parts of the cargo cover rattle,0.0
840,Mercedes-Benz,GLS,5,Exterior,D,"In the way when stepping out of the vehicle. I have to step extra wide, as not to get dirt on the back of my pant/leg.",0.2584
841,Mercedes-Benz,GLS,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
842,Mercedes-Benz,GLS,5,Seats,D,"Memory seat for driver will not work unless I hold the button down the entire time, until my seat reaches the spot that I need. Whatâ€™s the point in that? If I had to hold the button down the entire time, I could just use the seat adjustment. Terrible feature. In my Lexus, I pressed 1 button briefly and the seat went straight to where I needed it.",-0.25
843,Mercedes-Benz,GLS,5,Interior,D,Terrible design. Awkward to open with just one hand.,-0.128
844,Mercedes-Benz,GLS,5,Interior,D,"Terrible size for Yeti cups, too small, will not fit.",-0.6381
845,Mercedes-Benz,GLA,2,Exterior,M,tailgate does not close all the way sometimes,0.0
846,Mercedes-Benz,GLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
847,Mercedes-Benz,S-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Text is too small to see on maps.Lexus navigation map was easy to read.,0.4404
848,Mercedes-Benz,GLA,10,Exterior,M,Rubber gasket separating driver side window with door frame is mis-shaped,0.0
849,Mercedes-Benz,GLA,10,Exterior,M,Rubber gasket between door & driver side window is mis-shaped. Might be cause ing some wind noise.,0.0
850,Mercedes-Benz,GLA,10,Exterior,D,"It's just noisy, more than it should be. Much noisier than my GLK350 ",-0.1779
851,Mercedes-Benz,GLA,10,Driving Experience,M,Tires are NOISY. They are Continental run-flat tires. Lots of road noise communicated into the cabin.,-0.347
852,Mercedes-Benz,GLA,10,Audio/Communication/Entertainment/Navigation (ACEN),D,"We live in Napa CA, an urban area. The reception of 95.7 sport talk radio is poor - fuzzy and indistinct. In my previous car, Mercedes GLK350  reception was perfect",0.1531
853,Mercedes-Benz,GLA,10,Seats,M,The upholstered part on the back of the passenger seat popped out. Took it to dealer and they fixed it.,0.0
854,Mercedes-Benz,GLA,10,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
855,Mercedes-Benz,GLA,10,Interior,M,"The car is too noisy. Some of the noise comes from run-flat tires . Some seems to come from the rear storage compartment, and maybe from when wells. Maybe the car needs more sound dampening on under carriage and wheel wells.",0.3182
856,Mercedes-Benz,GLA,10,Interior,D,Should be better designed to hold the owner's manual & random papers.,0.4404
857,Mercedes-Benz,GLA,10,Engine/Transmission,D,"Seems to use more gas than necessary when driving in stop & go situations. I use the auto on-off feature. Would that cause more fuel usage? A good question, IMHO.",0.2415
858,Mercedes-Benz,E-Class,1,Exterior,M,,0.0
859,Mercedes-Benz,GLE,1,Exterior,M,,0.0
860,Mercedes-Benz,E-Class,1,Driving Experience,D,,0.0
861,Mercedes-Benz,GLE,2,Exterior,D,Headlights is not bright compared to my BMW and Range Rover,-0.3412
862,Mercedes-Benz,GLE,2,Features/Controls/Displays (FCD),D,,0.0
863,Mercedes-Benz,SL,2,Exterior,D,Poor location of release latch requires feeling around to locate it and can result in damage to other components - poor design!!!,-0.8682
864,Mercedes-Benz,SL,2,Audio/Communication/Entertainment/Navigation (ACEN),D,System difficult to program and not intuitive,-0.3612
865,Mercedes-Benz,CLA,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
866,Mercedes-Benz,CLA,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
867,Mercedes-Benz,CLA,5,Audio/Communication/Entertainment/Navigation (ACEN),D, : when im connected it will disconect me atomatic,0.0
868,Mercedes-Benz,CLA,5,Engine/Transmission,M,engine shuts down when stop on and off,-0.296
869,Mercedes-Benz,CLA,5,Engine/Transmission,M,,0.0
870,Mercedes-Benz,SL,3,Driving Experience,D,"It has happen a few times, but not all the time.  If it doesn't get worse, I will mention it to the dealer the next time I take it in.",0.5157
871,Mercedes-Benz,SL,3,Audio/Communication/Entertainment/Navigation (ACEN),D,"Misinterprets number and doesn't recognize commands. It's been a consistent problem with the last 3 SL's, including this one.",-0.34
872,Mercedes-Benz,SL,3,Interior,M,"It actually started 2 days ago, the car has approximately 1200 miles.  It seems to be coming from the speedometer/tachometer housing and chrome rims.  I attempted to fix it tonight with silicon spray and placing small pieces of a business card out of sight on either side to prevent movement.  It seemed to help a lot, but I only drove it a couple of blocks. If that didn't work, I will take the car to the dealer for repair.",-0.1154
873,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,I will ask to 'route me to... ' and sometimes it will say the address but then does not route.  There is no 'Saved' locations like my GLK had.  These are saved under contacts -- not user friendly.,0.1798
874,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,There are limited POIs listed in system;  Addresses sometimes not found and I have to use my IPhone map guidance,-0.2263
875,Mercedes-Benz,GLA,4,Features/Controls/Displays (FCD),D,Can not change clock with controls in the center as instructed in the manual.    I had to go back to the dealer and a Service Tech change the clock time with buttons on the steering column. I have yet to try to do this myself for daylight savings time.,0.0
876,Mercedes-Benz,GLA,4,Features/Controls/Displays (FCD),D,I rather not have a cigarette lighter in the car at all.,0.0
877,Mercedes-Benz,GLA,4,Audio/Communication/Entertainment/Navigation (ACEN),D,I drove 3 different Nissans for the last 12 years. The same stations I always listen to now fad in and out with this car. This did not occur with my previous vehicles.,0.2263
878,Mercedes-Benz,GLA,4,Seats,D,I bought the car with beige seats. The beige shows some the of blue from my blue jeans. I now through a towel on my seat to keep that from happening.,0.0
879,Mercedes-Benz,GLA,5,Audio/Communication/Entertainment/Navigation (ACEN),D,We live in between LA and Palm Springs so we realize the farther away we get from LA going east we lose reception.,-0.4019
880,Mercedes-Benz,GLA,5,Seats,D,Don't like the seat controls on the door.,-0.2755
881,Mercedes-Benz,GLA,5,Seats,D,Lumber support adjustment on the door which is awkward,0.2732
882,Mercedes-Benz,GLA,5,Seats,D,Control to adjust headrest on door which is awkward.,-0.1531
883,Mercedes-Benz,GLA,5,Engine/Transmission,D,Awkward as gear shift is on the steering wheel and you have to press it for Park.,-0.1531
884,Mercedes-Benz,GLE,1,Seats,D,Difficult to understand how to use,-0.3612
885,Mercedes-Benz,GLC,1,Features/Controls/Displays (FCD),D,Often fails to recognize parking spaces.  Sequence of commands often gets confused.  Difficult to maintain control while parking; wrong move cancels system and leaves you in an awkward position.,-0.9042
886,Mercedes-Benz,GLA,1,Interior,M,Occasional rattle...random times.,0.0
887,Mercedes-Benz,E-Class,2,Features/Controls/Displays (FCD),M,I should contact my dealer.,0.0
888,Mercedes-Benz,E-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Should be simpler to operate.,0.0
889,Mercedes-Benz,S-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,sounds like a short.   works inconsistently going into shop.,0.3612
890,Mercedes-Benz,GLS,3,Exterior,M,The key fob stops working for that function,-0.1531
891,Mercedes-Benz,GLS,3,Driving Experience,D,It happened only once but was unmistakably brake related and the car was in the shop shortly after,0.0
892,Mercedes-Benz,GLS,3,Engine/Transmission,M,it has happened 3 times so far- total 31 days in the shop. The dealer service manager has said he does not positively know why the light has come on. MBUSA alleges it is because of bad gasoline that was discovered on draining the gas tank .,-0.7412
893,Mercedes-Benz,GLC,1,Interior,M,,0.0
894,Mercedes-Benz,SL,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
895,Mercedes-Benz,SL,2,Audio/Communication/Entertainment/Navigation (ACEN),D,iPhone easier to use.,0.4215
896,Mercedes-Benz,CLA,2,Features/Controls/Displays (FCD),M,,0.0
897,Mercedes-Benz,CLA,2,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
898,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D, : Voice recognition system is not able to recognize my voice and perform commands.,0.0
899,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Voice recognition system does not understand my voice even with multiple tutorials completed.  Voice recognition is my primary disappointment with the infotainment system.,-0.5106
900,Mercedes-Benz,S-Class,10,Exterior,D,The noise is louder than on previous models I have had.,0.0
901,Mercedes-Benz,S-Class,10,Features/Controls/Displays (FCD),D,Too many steps to get to it. The sensors are so sensitive that you spend a half hour trying to get the correct pressure. It would be easier if you simply pushed a button and the tires inflated to the pressure you selected.,-0.1531
902,Mercedes-Benz,S-Class,10,Features/Controls/Displays (FCD),D,I follow the instructions to a 'T' and rarely can I get the system to operate properly. Waste of money on this feature.,-0.4215
903,Mercedes-Benz,S-Class,10,Features/Controls/Displays (FCD),D,It simply does not work.,0.0
904,Mercedes-Benz,S-Class,10,Audio/Communication/Entertainment/Navigation (ACEN),D,"I previously had a 2015 S550 with similar problems. This 2018 S560 has the same issues. Trying to make a phone call, it can not find the names that are in my con tact list.",-0.4019
905,Mercedes-Benz,S-Class,10,Audio/Communication/Entertainment/Navigation (ACEN),D,"Try to find a church which is a large one, and a couple of miles from my house, will not show up in POI. The only church found  is one about 300 miles away. Totally useless.",-0.4754
906,Mercedes-Benz,S-Class,10,Seats,D,"It takes too many steps to get the driver and the passenger settings. First you do the driver. Then you have to go back to do the passenger. There is no option to do it for a long time or indefinitely. On a long trip, you constantly have too go through the process.",-0.296
907,Mercedes-Benz,S-Class,10,Seats,D,,0.0
908,Mercedes-Benz,S-Class,10,"Heating, Ventilation, and Air Conditioning (HVAC)",D,You are on auto heating in winter. The fan is going too high. The A/C button is on. You have to shut the system down and start over to get it to operate correctly.,0.3182
909,Mercedes-Benz,S-Class,10,"Heating, Ventilation, and Air Conditioning (HVAC)",D,Passengers do not know how to set it. It is NOT intuitive.,0.0
910,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,"Never had a vehicle that I used voice recognition with.  This Mercedes does, but quite honestly, I don't have to use, or try to use, the system very often.  I have had the car 3 months and still have not set up all the items that need assistance.  It is probably me not knowing how to use all of these commands.",0.664
911,Mercedes-Benz,CLA,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
912,Mercedes-Benz,S-Class,4,Features/Controls/Displays (FCD),D,Haven't been able to get it to work.,0.0
913,Mercedes-Benz,S-Class,4,Audio/Communication/Entertainment/Navigation (ACEN),D,USB connector is in the center armrest.  It would be easier to connect if it were on the dash,0.4215
914,Mercedes-Benz,S-Class,4,"Heating, Ventilation, and Air Conditioning (HVAC)",D,Fan whistles when control is in range of 3 to 5 on a system that has options from 1 to 7,0.3182
915,Mercedes-Benz,S-Class,4,Interior,M,Rear vanity mirror squeaked.,-0.2263
916,Mercedes-Benz,GLC,1,Seats,D,Memory seat control is not one -touch. One has to hold the button until the seat gets into the right position. It would be nice if the car recognized the key and automatically adjusted the seats and the mirrors.,0.4215
917,Mercedes-Benz,E-Class,2,Exterior,D,"To be effective, the roof rails need crossbars, an aftermarket accessory.  I have not bought crossbars and likely won't.",0.4767
918,Mercedes-Benz,E-Class,2,Features/Controls/Displays (FCD),D,"My 'problem' with the self-parking system is my unfamiliarity with it.  I have used it and it works well, but I usually don't use it as I'm competent at parallel parking and I can do it faster myself than trying to figure out how to activate the 'automatic' system.",0.5423
