,Make,Series,Total_Problems,Mode,Verbatim,Score
786,BMW,5 Series,1,D,The plastic part of the sill and bottom of the door panels who scuffs from contact with shoes.,0.0
787,BMW,5 Series,1,M,: The trunk when you use the automatic open only opens slightly and not all the way.,0.0
788,BMW,3 Series,2,M,,0.0
789,BMW,3 Series,2,D,It's not clear how to adjust the temp settings when not in auto mode.,-0.2924
790,BMW,X4,6, AEN12, INT23,0.0
791,BMW,X4,6, AEN12, INT23,0.0
792,BMW,X4,6, AEN12, INT23,0.0
793,BMW,X5,3,,: Organizing or managing the music library is difficult. The process to export music library and trying to clean up duplicate entries is antiquated.,0.0516
794,BMW,X5,3,,,0.0
795,BMW,X5,3,,Use the commands that the user guide recommends for audio commands and the system misinterprets information. System is also slow in responding to audio and navigational commands.,0.2263
796,BMW,X4,1,M,It makes a weird noise,-0.1779
797,BMW,X4,1,M,Hi pinging rattle sure it's an easy fix.,0.6369
798,BMW,7 Series,3,,,0.0
799,BMW,7 Series,3, SEAT23," ENGTRN10""",0.0
800,BMW,5 Series,1,U,: when i moved the front seat completely forward the hard plastic cover on the floor broke off,-0.5367
801,BMW,4 Series,2,D,,0.0
802,BMW,4 Series,2,D,,0.0
803,BMW,X1,1,D,I keep seat high and buckle is down low next to divider.,-0.2732
804,BMW,X1,2,M,,0.0
805,BMW,X1,2,D,,0.0
806,BMW,4 Series,4,D,"The brakes look rusted and squeal just after washing the car.  The noise subsides quickly, just seems to happen firs time I use them after the car is washed.",0.0
807,BMW,4 Series,4,M,The keyless trunk entry  has never worked for me,0.0
808,BMW,4 Series,4,D,"I link my iphone for directions, it's much easier than uing the navigation system installed which is awkward and difficult to program.",-0.0772
809,BMW,4 Series,4,M,"We bought an X5 at the same time I got my M4.  The M4 has an odd smell....not sure how to describe it.  The X5 has the traditional new BMW smell.  It's definitely different, although I don't know why.",0.4019
810,BMW,X1,3,,Should have more space for a bigger cup,0.0
811,BMW,X1,3,,The materials just dirty easily with fingerprints,-0.128
812,BMW,X1,3,,New car smell too strong,0.5106
813,BMW,X5,4,D,Heated Steering wheel does not het hot enough for me. There should be a control button allowing the driver to adjust heat settings on steering wheel.,0.0
814,BMW,X5,4,D,": If my Iphone is paired to the car's bluetooth while I am trying to use navigation, the car will pick up Siri and she will give me directions. I have to turn bluetooth off on my phone in order to use BMW's navigation system. Can be a pain at times.",-0.5106
815,BMW,X5,4,D,"I did not know that the control for the upper portion of my seat was the same control for the head rest. Now that I know that, it works great!",0.6588
816,BMW,X5,4,M,There is a sound as if a quarter is rolling back and forth under the center console near the cup holder. I have spoken to Zimbrick BMW about this for the past couple months and they told me I would have to get this fixed at full cost to me. My car was just built in late January and picked up in early February. I should not be hearing ANY noises let alone have to pay for something that should not be occurring. I have not taken my car in twice now and have not paid to have this done. I was quoted $100-$500. Unreal!! This should be free ESPECIALLY since I am a LOYAL customer!!,0.8327
817,BMW,2 Series,1,M,"keyless entry refuses to function with my unit,NULL,3500,No,
WBA3N7C50GK226047,K226047,WBA3N7C5GK,25481378,BMW,4 Series,BMW 4 Series 2dr Cpe,2015-07-27,F32,01.01 M�nchen,N26,AUT,MINERALGRAU METALLIC,LC LEDER DAKOTA,LZ SCHWARZ EXKLUSIVNAHT,01CA; 01CB; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0488; 0493; 0494; 04FW; 04NE; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DS; 0645; 0655; 0676; 0697; 06AC; 06AE; 06NH; 0775; 07S2; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,1,ENGTRN97,Engine/Transmission,ENGTRN97: Other Engine/Transmission Problem,U,RPM surges at low speeds,1000,No,,2
WMWXU3C51G2B63184,2B63184,WMWXU3C5G2,2362499A,MINI,Cooper,MINI Cooper 4dr Hbk,2015-10-14,F55,77.29 Oxford,B46M,MECH,MOONWALK GREY ,BZ STOFF DOUBLE STRIPE,E1 E1 CARBON BLACK,01CA; 0223; 0249; 0258; 02GZ; 02VB; 02VG; 02XC; 0322; 0382; 0386; 0402; 0423; 0450; 0473; 0481; 0493; 04AA; 04C1; 04DC; 04NE; 04V9; 04VA; 0520; 0521; 0534; 0544; 0550; 0563; 05AA; 0645; 0674; 0693; 0697; 06FP; 06NE; 06NM; 07KM; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,DEXP09",0.242
818,BMW,2 Series,1,M,": I drive on freeways often and the paint is not very resistant to small rocks and debris. It gets pitted rather easily at highway speeds. My understanding is that historically,NULL, and suspect in a number of years I will have the car fully repainted using higher quality paint and sealant at a third party.",0.4939
819,BMW,5 Series,6, AEN11, AEN12,0.0
820,BMW,5 Series,6, AEN11, AEN12,0.0
821,BMW,5 Series,6, AEN11, AEN12,0.0
822,BMW,3 Series,1,D,System rarely understands commands; particularly any request for music selection. Saying the title of any track is the equivalent of saying asdfasdfasdfomgwtfbbq.,0.0
823,BMW,X1,1,,"just feel circulation isn't consistent, can't explain.",0.0
824,BMW,X5,1,D,Have to repeat commands,0.0
825,BMW,5 Series,3,,"It doesn't give you enough time. It waits until the last minute to tell you to turn and does not give the street name. Last time I used it, it had me going in circles to get to a destination.",0.0
826,BMW,5 Series,3,,"The extended arms make it difficult to place things in the holder. Maybe somehting softer, like rubber.",0.0
827,BMW,5 Series,3,,,0.0
828,BMW,X4,1,D,BMW brand is inferior fit to aftermarket mats that I should have purchased instead,-0.0516
829,BMW,5 Series,2,D,,0.0
830,BMW,5 Series,2,D,,0.0
831,BMW,7 Series,1,M,,0.0
832,BMW,7 Series,1,M,Very fine superficial scratches difficult to see if the car is a little pit dusty. I discovered it few days after purchase.,-0.1045
833,BMW,Z4,1,D,: The sun visors do NOT swing to the side,0.0
834,BMW,6 Series,3,,Bad idea not able to use an all door unlock when car 0ut in park. Must physically  activate door unlock button everytime. Really stupid.,-0.8016
835,BMW,6 Series,3,,Once again the GLE450 is better. The lock on tbis car is short and hard to reach.,0.3818
836,BMW,6 Series,3,,Cup holders suck. We just bought a Mercedes Benz GLE 450. Those are great!!!!!,-0.6209
837,BMW,X4,4,D,"I feel it is the run flat tires, and will be switching to non-run flats once they wear out.",0.0
838,BMW,X4,4,M,"The alignment is not off as the car will stay straight on a smooth road, but he steering wheel position is off center to go straight.",0.4215
839,BMW,X4,4,D,It does not have poor reception so much as poor quality compared to my former Acura.,0.6259
840,BMW,X4,4,D,,0.0
841,BMW,2 Series,1,,,0.0
842,BMW,5 Series,3,,,0.0
843,BMW,5 Series,3,,,0.0
844,BMW,5 Series,3,,,0.0
845,BMW,3 Series,1,M,My wife doesn't like the odor of the car and she does not like to drive in the car. I assume the odor is from the materials used in the seats but don't know for sure.,-0.5504
846,BMW,5 Series,1,D,I get a message - no phone book entries,-0.296
847,BMW,4 Series,1,M,: Navigation system repeatedly rebooted itself when driving through Chicago.,0.0
848,BMW,4 Series,10, FCD39, FCD48,0.0
849,BMW,4 Series,10, FCD39, FCD48,0.0
850,BMW,4 Series,10, FCD39, FCD48,0.0
851,BMW,4 Series,10, FCD39, FCD48,0.0
852,BMW,4 Series,10, FCD39, FCD48,0.0
853,BMW,X3,1,M,Fixed the problem by applying wax to interior door panel where it meets the rubber seal.,-0.4019
854,BMW,4 Series,1,M,If you come to stop sign and brake the motor shuts down then it starts but activates a no shut down mode so it doesn't work after that. I think it shuts down too soon. I find myself coming to rolling stops.,-0.5719
855,BMW,2 Series,1,M,"Our dealer acquired the vehicle from another dealer.  When it arrived from the other dealer,NULL, called it to our attention, and told us they would fix it.",0.0
856,BMW,X3,5,D,Have not been able to open doors the keyless way on some occasions. Don't understand why.,0.0
857,BMW,X3,5,D,Have been unable to start car on some occasions using the normal method. Did not know why.,0.0
858,BMW,X3,5,D,,0.0
859,BMW,X3,5,D,,0.0
860,BMW,X3,5,D,,0.0
861,BMW,5 Series,1,D,": there seems to be lag in terms vocal guidance instructions,NULL,7395,No,
WBA4A9C55GGL89159,GL89159,WBA4A9C5GG,2548584D,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-08-21,F36,02.04 Dingolfing,N26,AUT,ALPINWEISS 3,LC LEDER DAKOTA,D3 D3 SATTELBRAUN,01CA; 01CB; 0258; 02A5; 02TB; 02VB; 02XE; 0302; 0316; 0319; 0321; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FW; 04NE; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DL; 05DS; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,3,AEN06",-0.34
862,BMW,4 Series,3,,I have saddle color. My blue jeans have stained the seat dark. I'd of preferred if it came with a protectant prior to purchase.,0.0
863,BMW,4 Series,3,,,0.0
864,BMW,X3,1,M,"Scratch,NULL, with no problem.",-0.5994
865,BMW,5 Series,3,,,0.0
866,BMW,5 Series,3,,,0.0
867,BMW,5 Series,3,,,0.0
868,BMW,X1,1,U,Parking brake 'failure' warning from system,-0.34
869,BMW,X1,6, SEAT19, SEAT25,0.0
870,BMW,X1,6, SEAT19, SEAT25,0.0
871,BMW,X1,6, SEAT19, SEAT25,0.0
872,BMW,7 Series,2,D,,0.0
873,BMW,7 Series,2,,Happens when the Cooling function is on.  Sounds like a fan is starts rubbing against something when the car turns.,0.5859
874,BMW,5 Series,1,M,: Automatic rear trunk not opening.,0.0
875,BMW,2 Series,1,U,BMW SOS BUTTON WOULD NOT LOCATE VECHILE,0.0
876,BMW,2 Series,2,D,,0.0
877,BMW,2 Series,2,D,Seems to blow cool air all the time even when temp is set higher.,0.3182
878,BMW,5 Series,1,D,"Sometimes the power tailgate works,NULL,3000,Yes,Not at all
WBS3U9C53GP969671,P969671,WBS3U9C5GP,2548616B,BMW,4 Series,BMW 4 Series M4 2dr Cnv,2015-11-26,F83,06.01 Regensburg,S55,DKG,SAKHIR ORANGE METALLIC,LK LEDER MERINO,SW SCHWARZ,01CA; 01CB; 0248; 02MK; 02VB; 02VF; 02VZ; 0302; 0319; 0322; 0387; 03AG; 0423; 0430; 0431; 0459; 0465; 0488; 0490; 0493; 0494; 04AE; 04NH; 04WL; 0502; 0508; 0521; 0534; 0544; 0552; 0563; 0575; 05AC; 05AG; 05AP; 05AS; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 0760; 0775; 0823; 0845; 0853; 08KL; 08S4; 08TH; 08TN; 0925; 0992; 0993; 09AA,3,AEN03",0.0
879,BMW,4 Series,3,,Same as last comment,0.0
880,BMW,4 Series,4,D,It always misinterprets the name of the person I want to call.  It doesn't even come close. Very frustrating.  The navigation system cannot recognize the simplest commands. The voice recognition system hardly ever interprets my commands correctly. I am trying to place a call and it takes me to the navigation system. The sales rep told me the 2016 model was vastly improved over the 2013 model but I have not found that to be true.  It is not worth the money. The system in the Toyota are far superior for half the money.,0.8203
881,BMW,4 Series,4,D,I tell the system to pull up an address of a hotel or restaurant and it can't do that. It is awkward to enter addresses and often I have to start over.  I DO like the way I can write the numbers and letters on the dial. That saves the day.,0.2263
882,BMW,4 Series,4,M,It sounds like the cover for the stereo is rattling. It just started a week ago. So I haven't had the chance to get to the dealer yet,0.1926
883,BMW,4 Series,4,M,,0.0
884,BMW,4 Series,3,,The three blink option versus the full blink option makes it difficult to turn them on/off.  Often times you end up in a ping pong  trying to shut them off.,-0.3612
885,BMW,4 Series,3,,Does not seem to remember position consistently.,0.0
886,BMW,4 Series,3,,,0.0
887,BMW,X5,2,D,,0.0
888,BMW,X5,2,D,,0.0
889,BMW,5 Series,1,D,IT DOES NOT SLIDE IN EASILY.,0.34
890,BMW,X5,2,M,,0.0
891,BMW,X5,2,D,,0.0
892,BMW,7 Series,1,D,: I can't find the control with head,0.0
893,BMW,2 Series,2,M,,0.0
894,BMW,2 Series,2,D,,0.0
895,BMW,2 Series,3,,,0.0
896,BMW,2 Series,3,,"Classic BMW. Does not reconnect to last streaming item. Was on Pandora, tries to reconnect to Music App. Then just keeps repeating the same 1 second loop to try to initiate. Also will connect and then have no sound even though the track is playing. You have to exit the Media option, go to radio
WBA1J7C52GV360382,V360382,WBA1J7C5GV,2548766Q,BMW,2 Series,BMW 2 Series 2dr Cpe,2015-12-01,F22,29.11 Leipzig,N55,AUT,MINERALWEISS METALLIC,KC SENSATEC 1,CX OYSTER,01CA; 01CB; 0249; 02NH; 02PG; 02TB; 02VB; 02VF; 02VL; 0302; 0319; 0322; 03DZ; 0403; 0423; 0430; 0431; 0441; 0459; 0481; 0488; 0493; 0494; 04AE; 04NE; 04WF; 0521; 0522; 0524; 0534; 0544; 0563; 05DC; 05DS; 0609; 0645; 0655; 0674; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0710; 0715; 0760; 0775; 0823; 0840; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,3,AEN05",-0.1027
897,BMW,2 Series,1,M,: Passenger seat belt jams in retractor and can't be used,0.0
898,BMW,X1,1,M,: Lost all my preset radio stations,-0.3182
899,BMW,X6,2,M,,0.0
900,BMW,X6,2,D,,0.0
901,BMW,X1,4,D,When backing up the exterior mirrors tilt down to see where you are backing but they never go back to where you had them placed prior to that. I am always having to adjust the exterior mirrors where I can see after I back up,0.0258
902,BMW,X1,4,D,The steering wheel tilts to see the clock and control panel but then its to low for a driver with any leg height at all to be able to maneuver the steering wheel when its down,-0.3919
903,BMW,X1,4, FCD29, HVAC97,0.0
904,BMW,X3,2,D,,0.0
905,BMW,X3,2,D,,0.0
906,BMW,X3,3,,"when talking with someone through the speakers it sometimes cut off but then comes back on, so i dont know where/when the conversation dropped off",-0.1406
907,BMW,X3,3,,,0.0
908,BMW,X3,3,,the voice guidance doesnt seem to understand me,0.0
909,BMW,4 Series,2,,,0.0
910,BMW,4 Series,2,M,,0.0
911,BMW,X1,3,,"Brakes sound as if they are rubbing on something, MOST noticeable when going to leave in the morning.  I've been told this is normal.",-0.0516
912,BMW,X1,3,,: Windshield Wipers:  When temperatures are at the freezing mark  or below windshield wipers can not keep up or clean the windshield making it very hard to see.  Streaky when using the windshield wipers on a norm.  Windshield wipers should be a little higher in quality as should the automatic feature.,0.1548
913,BMW,5 Series,2,M,,0.0
914,BMW,5 Series,2,D,,0.0
915,BMW,X1,1,D,: difficulty paring at times,-0.34
916,BMW,3 Series,3,,Same comment as before,0.0
917,BMW,3 Series,3,,The manual said it is an engine problem and could damage the catalytic converter,-0.7096
918,BMW,X1,2,D,,0.0
919,BMW,X1,2,D,,0.0
920,BMW,4 Series,5,D,,0.0
921,BMW,4 Series,5,U,the warning system works for the side of the car but does not warn of curbs underneath as in parking lots  because the vehicle is so low it is impossible for it to ride above the curb stones and hence easy to hit the marker before the warning system picks up on it,-0.4798
922,BMW,4 Series,5,D,rear seat head rests obstructs visibility-and look odd when the top is down--on the convertible  also the wind screen openings are very large and not attractive when the screen is not being used which is much of the time  the back seat belts vibrate in the wind unless they are tucked behind the seat backs,-0.4777
923,BMW,4 Series,5,D,light beige picks up dirt/dust off your clothing I am constantly using leather cleaner on the seats,0.1779
924,BMW,4 Series,5,M,I don t use this feature because the transition is not smooth  so I turn off the ECO mode --switch to Sport Mode or other,0.0
925,BMW,X1,1,M,: When I accelerate it bogs down. Dangerous when I have to accelerate to avoid getting hit i.e. In intersections,-0.6486
926,BMW,X3,7,,,0.0
927,BMW,X3,7,,,0.0
928,BMW,X3,7,,,0.0
929,BMW,X3,7,,,0.0
930,BMW,X3,7,,,0.0
931,BMW,X3,7,,,0.0
932,BMW,X3,7, AEN06, AEN07,0.0
933,BMW,X3,6, AEN07, AEN12,0.0
934,BMW,X3,6, AEN07, AEN12,0.0
935,BMW,X3,6,EXT27: Dents/Dings at Delivery,M,0.0
936,BMW,X1,2,D,,0.0
937,BMW,4 Series,2,M,,0.0
938,BMW,4 Series,2,M,,0.0
939,BMW,X6,2,M,,0.0
940,BMW,X6,2,,Tinging sound rear right seat area when weather got warm.,0.2263
941,BMW,X4,3,,"I can open the trunk tailgate via the remote but cannot close it? Seriously? So I grab all my stuff and have to still reach for the closing button all the way up in the tailgate? Not acceptable. Once again, cheaper competitors have better solutions, and BMW's lack of this feature is again shameful.",0.4708
942,BMW,X4,3,,"The trip computer is not user friendly. Whereas historic fuel consumption and other pieces of info are displayed, it would be nice to have control over your gas mileage since you started the vehicle that day, like your competitors (e.g.
5UXXW3C52G0R20369,0R20369,5UXXW3C5G0,25493541,BMW,X4,BMW X4 4dr SUV,2015-09-21,F26,75.10 Spartanburg,N20,AUT,ALPINWEISS 3,KC SENSATEC 1,BI BEIGE,01CA; 01CC; 01CD; 0249; 0258; 02T5; 02TB; 02VB; 0302; 0319; 03AG; 0403; 0420; 0423; 0430; 0431; 0459; 0493; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 0645; 0663; 0676; 0693; 0697; 06AC; 06AE; 06NP; 0823; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TN; 0927; 0992; 09AA,3,EXT19",0.3964
943,BMW,3 Series,2,M,,0.0
944,BMW,X3,2,D,,0.0
945,BMW,X3,2,D,,0.0
946,BMW,5 Series,1,M,"POWER PLUG NEAR THE FRONT CUP HOLDER DOES NOT WORK,NULL,3100,No,
WBA3X9C53GD869583,D869583,WBA3X9C5GD,27001134,BMW,3 Series,BMW 3 Series Gran Turismo 4dr Hbk,2015-10-15,F34,02.04 Dingolfing,N55,AUT,MINERALWEISS METALLIC,LC LEDER DAKOTA,LX SATTELBRAUN EXKLUSIVNAHT,01CA; 01CB; 0216; 0255; 0258; 02H2; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 0402; 0423; 0430; 0431; 0459; 0481; 0488; 0493; 0494; 04FW; 04NE; 0508; 0520; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05AG; 05AS; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07S2; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TH; 08TN; 0925; 0992; 0993; 09AA,6,EXT19",0.0
947,BMW,3 Series,6, AEN12, HVAC08,0.0
948,BMW,3 Series,6, AEN12, HVAC08,0.0
949,BMW,3 Series,6,Features/Controls/Displays (FCD),FCD55: Power Plug/Cigarette Lighter - DTU/Poor Location,0.0
950,BMW,X6,3,,With the phone piece it doesnt have much room.  hard to reach in adn get things out.,-0.0772
951,BMW,X6,3,,the sun glass holder is too small to hold a regular adult sized pair of glasses.  I cannot use it.,0.0
952,BMW,X5,2,D,,0.0
953,BMW,X5,2,D,,0.0
954,BMW,X5,1,D,,0.0
955,BMW,Z4,4,D,,0.0
956,BMW,Z4,4,D,,0.0
957,BMW,Z4,4,M,,0.0
958,BMW,Z4,4,U,: driver side seating uncomfortable,-0.3818
959,BMW,4 Series,1,D,Will not recognize correct name in phone book or follow 'Call...' Directions on occasions.  Also the navigation cannot find or identify the right street or avenue in a city and I will have to use my iPhone for directions.,0.0
960,BMW,X3,1,D,"Occassionally,NULL,,No,
WBA4A9C56GG506960,G506960,WBA4A9C5GG,2547289A,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-11-18,F36,02.04 Dingolfing,N26,AUT,ALPINWEISS 3,LC LEDER DAKOTA,D3 D3 SATTELBRAUN,01CA; 01CB; 0258; 02PE; 02TB; 02VB; 0302; 0316; 0319; 0337; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0493; 0494; 04GA; 04NE; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DL; 05DS; 0609; 0610; 0645; 0688; 0693; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06WA; 0704; 0710; 0715; 0760; 0775; 0823; 0840; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,2,AEN06",0.0
961,BMW,4 Series,2,D,,0.0
962,BMW,2 Series,1,D,,0.0
963,BMW,2 Series,3,,I have been told that the BMW M performance brakes produce a lot of dark color dust no matter how the vehicle is driven.,-0.2732
964,BMW,2 Series,3,,: I have two BMW vehicles. Each have the Harman Kardon audio and each cost $850 extra. The audio in my 2015 535D is superior in the audio features offered. Specifically the 'Logic 7' sound system advertised and promised on both models but not found on my M235. BMW has so far been unable to address this omission and explain why they charge the same price and advertise the including of the 'logic 7' but fail to provide it. This was advertised as part of the $850 Harmon Kardon option but has been removed. Plus the M235 uses 'Active Sound' to add fake exhaust sounds through the Harmon Kardon speakers. Why buy a premium sound system and then have fake exhaust sounds overpowering the music? I have repeatedly asked how to defeat this electronic sound and BMW has so far been unable to provide an answer.,-0.9524
965,BMW,2 Series,3,,Not as intuitive as a $350 Garmin unit. Less accurate and the mapping is not as up to date as a Garmin. The nature of the software can not be changed so dealer correction is impossible.,0.0
966,BMW,X1,5,M,: the front hood was mis aligned from factory but i took it to dealer because of visibility and slight shimmer  it was corrected,0.0
967,BMW,X1,5,D,when i am reversing i noticed the most - they squeak very loudly almost as it the are being forced - difficult to explain,-0.6705
968,BMW,X1,5,D,they are pretty much both very dusty car is washed weekly to clear residue built up,0.7003
969,BMW,X1,5,D,it is difficult due to the fact that it will not close with key remote you must be at the trunk and manually shut it with close button - more annoying than difficult :),-0.6115
970,BMW,X1,5,D,it marks up very easily at the touch - if being dusted it gathers fibers just a bit harsh,-0.0534
971,BMW,5 Series,1,D,"when i listen to NPR,NULL,3000,No,
WBXHT3C31GP880311,P880311,WBXHT3C3GP,2702845G,BMW,X1,BMW X1 4dr SUV,2015-08-10,F48,06.01 Regensburg,B46O,AUT,SCHWARZ 2,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,2,FCD48",0.0
