iqs_verbatim_2015.vin,iqs_verbatim_2015.id,iqs_verbatim_2015.make,iqs_verbatim_2015.series,iqs_verbatim_2015.model_and_type,iqs_verbatim_2015.model_code,iqs_verbatim_2015.motor,iqs_verbatim_2015.getriebe,iqs_verbatim_2015.werk,iqs_verbatim_2015.produktion,iqs_verbatim_2015.lackfarbe,iqs_verbatim_2015.polster_code,iqs_verbatim_2015.sas,iqs_verbatim_2015.total_problems,iqs_verbatim_2015.problems_indicated,iqs_verbatim_2015.category,iqs_verbatim_2015.problem,iqs_verbatim_2015.defect_malfunction,iqs_verbatim_2015.verbatim,iqs_verbatim_2015.mileage,iqs_verbatim_2015.took_to_dealer,iqs_verbatim_2015.resolved,iqs_verbatim_2015.severity
c23ee5c180c11bda7085848e2ee40b45,B9626227,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,1/20/15,475,LUSW,01CA;01CC;01CD;0223;0249;0258;02TB;02VB;02VX;0302;0319;0322;0337;03AG;03DZ;0403;0420;0423;0430;0431;0459;0481;0488;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0552;0563;05A1;05AC;05AG;05AP;05AT;05DL;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;0710;0715;0760;0775;0823;0840;0845;0853;0876;08KL;08S4;08SL;08SM;08TH;08TN;0992;09AA,6,EXT19; AEN06; SEAT06; SEAT19; HVAC02; HVAC06,Seats,SEAT19: Memory Seats - Controls DTU/Poor Location,D,controls cannot be seen when seated and interfere with the door panel. setting the seat memory is ackward since the memory button is on the side of the seat.,546,No,,1
c23ee5c180c11bda7085848e2ee40b45,B9626227,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,1/20/15,475,LUSW,01CA;01CC;01CD;0223;0249;0258;02TB;02VB;02VX;0302;0319;0322;0337;03AG;03DZ;0403;0420;0423;0430;0431;0459;0481;0488;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0552;0563;05A1;05AC;05AG;05AP;05AT;05DL;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;0710;0715;0760;0775;0823;0840;0845;0853;0876;08KL;08S4;08SL;08SM;08TH;08TN;0992;09AA,6,EXT19; AEN06; SEAT06; SEAT19; HVAC02; HVAC06,Heating; Ventilation; and Air Conditioning (HVAC),HVAC02: Front Heating/Cooling Controls - DTU/Poor Location,D,,546,No,,1
c23ee5c180c11bda7085848e2ee40b45,B9626227,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,1/20/15,475,LUSW,01CA;01CC;01CD;0223;0249;0258;02TB;02VB;02VX;0302;0319;0322;0337;03AG;03DZ;0403;0420;0423;0430;0431;0459;0481;0488;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0552;0563;05A1;05AC;05AG;05AP;05AT;05DL;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;0710;0715;0760;0775;0823;0840;0845;0853;0876;08KL;08S4;08SL;08SM;08TH;08TN;0992;09AA,6,EXT19; AEN06; SEAT06; SEAT19; HVAC02; HVAC06,Heating; Ventilation; and Air Conditioning (HVAC),HVAC06: Heating/Cooling Vents - DTU/Poor Location,D,controls take time to get used to and to understand how they work with all other functions,546,No,,1
7c5fad5cdea32560e24d1d43981ae603,2BBA3A8W,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,2/5/15,A76,LUD3,01CA;01CC;01CD;0200;0248;0249;0258;02TB;02VB;0302;0319;0322;03AG;0403;0420;0423;0430;0431;0459;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05AC;05AP;0645;0655;0663;0676;0697;06AC;06AE;06NH;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,2,EXT38; DEXP06,Exterior,EXT38: Excessive Wind Noise,M,The X4 at highway speeds is noisy around the front windows.,3500.00,No,,1
7c5fad5cdea32560e24d1d43981ae603,2BBA3A8W,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,2/5/15,A76,LUD3,01CA;01CC;01CD;0200;0248;0249;0258;02TB;02VB;0302;0319;0322;03AG;0403;0420;0423;0430;0431;0459;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05AC;05AP;0645;0655;0663;0676;0697;06AC;06AE;06NH;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,2,EXT38; DEXP06,Driving Experience,DEXP06: Brakes Don't Have Enough Stopping Power,D,I had a 2012 X5 35D and the difference between the brakes on that and on my new X4 are noticeably different.  I feel the X4 brakes are not powerful enough for the car.  The stopping distance is long and I sometimes feel like it's not going to stop in time. I read a review of the X4 and that was one of the CONS of the car.,3500,No,,1
838fbea3856075897dcd4369e43318c9,2BBA3889,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,2/6/15,A75,LUSW,01CA;01CC;01CD;0225;0249;0258;02TB;02VB;02VX;0302;0319;0322;0337;03AG;03DZ;0403;0420;0423;0430;0431;0459;0481;0488;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0522;0524;0534;0563;05A1;05AT;0609;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;0710;0715;0760;0775;0823;0840;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0992;09AA,3,AEN97; SEAT97; INT39,Audio/Communication/Entertainment/Navigation (ACEN),AEN97: Other Audio/Communication/Entertainment/Navigation Problem(s),U,(Copied from FCD97): the bmw connected drive widget for digital clock and weather went out for a week; I called dealer; they experienced the same; it came back on and has now been out again for over 2 weeks.,3500,No,,1
838fbea3856075897dcd4369e43318c9,2BBA3889,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,2/6/15,A75,LUSW,01CA;01CC;01CD;0225;0249;0258;02TB;02VB;02VX;0302;0319;0322;0337;03AG;03DZ;0403;0420;0423;0430;0431;0459;0481;0488;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0522;0524;0534;0563;05A1;05AT;0609;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;0710;0715;0760;0775;0823;0840;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0992;09AA,3,AEN97; SEAT97; INT39,Seats,SEAT97: Other Seats Problem(s),U,seat is narrow; find myself adjusting because seat sides can feel uncomfortable; I am not a large guy.,3500,No,,2
838fbea3856075897dcd4369e43318c9,2BBA3889,BMW,X4,BMW X4 4dr SUV,F26,N55,AUT,Spartanburg,2/6/15,A75,LUSW,01CA;01CC;01CD;0225;0249;0258;02TB;02VB;02VX;0302;0319;0322;0337;03AG;03DZ;0403;0420;0423;0430;0431;0459;0481;0488;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0522;0524;0534;0563;05A1;05AT;0609;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;0710;0715;0760;0775;0823;0840;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0992;09AA,3,AEN97; SEAT97; INT39,Interior,INT39: Blemish/Distortion in Glass,M,looking from driver seat at glass above passenger seat; looking to the right noticed ripples in glass,3500.00,No,,1
b3a9c466f50ec78e3aa0ba41da198b22,B696585K,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,5/22/14,300,LUD3,01CA;01CC;01CD;0200;0205;0216;0248;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,EXT28; AEN03,Exterior,EXT28: Paint Imperfection,M,the paint is removed from the edge of the hood closest to the windshield. The area lines up with the wiper blade arm.,5000,No,,3
b3a9c466f50ec78e3aa0ba41da198b22,B696585K,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,5/22/14,300,LUD3,01CA;01CC;01CD;0200;0205;0216;0248;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,EXT28; AEN03,Audio/Communication/Entertainment/Navigation (ACEN),AEN03: Audio System - Broken/NW,M,(Copied from AEN97): The BMW Connect system goes dark periodically. the screen stays dark and no audio; backup camera or nav works. You have to reboot the system by pushing in the power button and holding it for at least 30 seconds for it to reboot.,5000,No,,4
eb688f75328c8b23db39b62b21bc5b30,B697338Q,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,7/29/14,475,LUD3,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02A1;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NS;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,1,DEXP08,Driving Experience,DEXP08: Handbrake/Parking Brake - DTU/Poor Location,D,doesn't always disengage when switch first pushed,3000.00,No,,1
e0957ecb0e9c28b0d0dc4ce8038b97cb,B9596AAB,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,8/26/14,475,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,2,HVAC02; HVAC06,Heating; Ventilation; and Air Conditioning (HVAC),HVAC02: Front Heating/Cooling Controls - DTU/Poor Location,D,Diesn't seem to really work on dufferent temperatures. The driver and the passanger does not differentiate,1473,No,,2
e0957ecb0e9c28b0d0dc4ce8038b97cb,B9596AAB,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,8/26/14,475,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,2,HVAC02; HVAC06,Heating; Ventilation; and Air Conditioning (HVAC),HVAC06: Heating/Cooling Vents - DTU/Poor Location,D,,1473,No,,2
d7d7242cb967476663d8ebfe959eabeb,B6973B85,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/17/14,A83,LUNF,01CA;01CC;01CD;0200;0205;0216;0223;0248;0249;0255;0258;02VB;02VG;02VL;0302;0316;0319;0322;03AG;03AT;0402;0417;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FV;04NG;04U2;0502;0508;0521;0522;0524;0534;0563;05A1;05AG;05AT;05DL;05DP;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06NS;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TH;08TN;0927;0992;09AA,2,EXT18; HVAC05,Exterior,EXT18: Trunk/Hatch/Tailgate - Handle/Latch/Release - Broken/NW,M,(Copied from EXT97): The 'foot wave' doesn't work correctly to open the lift gate,7000,No,,1
d7d7242cb967476663d8ebfe959eabeb,B6973B85,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/17/14,A83,LUNF,01CA;01CC;01CD;0200;0205;0216;0223;0248;0249;0255;0258;02VB;02VG;02VL;0302;0316;0319;0322;03AG;03AT;0402;0417;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FV;04NG;04U2;0502;0508;0521;0522;0524;0534;0563;05A1;05AG;05AT;05DL;05DP;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06NS;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TH;08TN;0927;0992;09AA,2,EXT18; HVAC05,Heating; Ventilation; and Air Conditioning (HVAC),HVAC05: Heating/Cooling Vents - Broken/NW,M,(Copied from HVAC97): Heat / A/C does not blow well on foot / floor setting.,7000,No,,1
3ec98bb28f52c5b297806d8e0d132193,B696689M,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/17/14,A52,LUSQ,01CA;01CC;01CD;0200;0205;0216;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FU;04NG;04U2;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,3,AEN06; AEN11; SEAT24,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,,No,,4
3ec98bb28f52c5b297806d8e0d132193,B696689M,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/17/14,A52,LUSQ,01CA;01CC;01CD;0200;0205;0216;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FU;04NG;04U2;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,3,AEN06; AEN11; SEAT24,Audio/Communication/Entertainment/Navigation (ACEN),AEN11: Navigation System - DTU/Poor Location,D,,,No,,3
3ec98bb28f52c5b297806d8e0d132193,B696689M,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/17/14,A52,LUSQ,01CA;01CC;01CD;0200;0205;0216;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FU;04NG;04U2;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,3,AEN06; AEN11; SEAT24,Seats,SEAT24: Seat Material Imperfection,M,,,Yes,Don't know,4
cbdf03302deeeaf2d0b876ae82f3e71f,B697ABB4,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/21/14,A52,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,EXT02; FCD34,Exterior,EXT02: Front Doors - Squeak/Abnormal Noise when Opening/Closing,M,self explanatory. it squeaks when you open and close the door.,4000,No,,1
cbdf03302deeeaf2d0b876ae82f3e71f,B697ABB4,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,10/21/14,A52,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,EXT02; FCD34,Features/Controls/Displays (FCD),FCD34: Ignition - Broken/NW,M,(Copied from FCD97): every once in a while when we push the ignition button the 2nd time to turn off the car; it doesn't turn off.  we have to do it again.,4000,No,,1
8d9f243e2e916404d260e8d1ffc48258,B696688L,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/4/14,A14,LUCX,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FW;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,AEN07; SEAT08,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,Phonebook option - does not recognize what name I am saying,,No,,3
8d9f243e2e916404d260e8d1ffc48258,B696688L,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/4/14,A14,LUCX,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FW;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,AEN07; SEAT08,Seats,SEAT08: Height Adjustment - Controls DTU/Poor Location,D,(Copied from SEAT97): I am a small person and the seat does not go up as high as I need it to.,,No,,5
0d9b011572148916ae37fa9f09ca28b6,B697A67R,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/8/14,A76,KCB4,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;04FW;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NS;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,INT13; INT40,Interior,INT13: Rear Cargo/Luggage Cover - DTU,D,Attaching cargo net is not intuitive.,2000.00,No,,1
0d9b011572148916ae37fa9f09ca28b6,B697A67R,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/8/14,A76,KCB4,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;04FW;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NS;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,INT13; INT40,Interior,INT40: Materials Scuff/Soil Easily,D,Floor mats get dirty quickly.,2000,No,,2
fd00f8b1a642558bc430c98d73ee302e,B8B38A36,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/13/14,A14,LUSQ,01CA;01CC;01CD;0200;0205;0216;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;04AD;04NG;04U2;0508;0521;0534;0563;05A1;05AT;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,FCD13; SEAT23,Features/Controls/Displays (FCD),FCD13: Door Locks/Keyless Entry - Broken/NW,M,Placing a finger/thumb on the top of door handle is supposed to lock the doors. Usually; I have to either rub my finger or tap the door handle until the door-look feature engages. This problem only occurs on the driver's side door handle.,5312,No,,4
fd00f8b1a642558bc430c98d73ee302e,B8B38A36,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/13/14,A14,LUSQ,01CA;01CC;01CD;0200;0205;0216;0249;0255;0258;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;04AD;04NG;04U2;0508;0521;0534;0563;05A1;05AT;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NH;07HW;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,2,FCD13; SEAT23,Seats,SEAT23: Seat Squeaks/Rattles; Abnormal Noises,M,Driver's seat squeaks every time I get into and out of the vehicle. I asked my local dealer to fix it and they said they couldn't find anything wrong. A dealer 3 miles away said they definitely hear the problem. Therefore; I will take my X3 to them for the next service appointment.,5312,Yes,Not at all,4
e57a6aa0945dac4e2a57c970dae60906,B697B5A7,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/13/14,A14,LUB4,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0417;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FW;04NG;04U2;0508;0521;0534;0563;05A1;05AT;0645;0655;0663;0688;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,3,EXT19; AEN04; AEN07,Exterior,EXT19: Trunk/Hatch/Tailgate - Handle/Latch/Release - DTO,D,the handfree motion sensor works 10% of the time so I stopped even trying,5000,No,,4
e57a6aa0945dac4e2a57c970dae60906,B697B5A7,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/13/14,A14,LUB4,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0417;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FW;04NG;04U2;0508;0521;0534;0563;05A1;05AT;0645;0655;0663;0688;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,3,EXT19; AEN04; AEN07,Audio/Communication/Entertainment/Navigation (ACEN),AEN04: Audio System - DTU/Poor Location,D,,5000,No,,3
e57a6aa0945dac4e2a57c970dae60906,B697B5A7,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/13/14,A14,LUB4,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0417;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FW;04NG;04U2;0508;0521;0534;0563;05A1;05AT;0645;0655;0663;0688;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,3,EXT19; AEN04; AEN07,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,,5000,No,,4
299131b7bfe4c28c8a2cbc43dca1ca1d,B8B4442Y,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/22/14,475,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NS;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,1,AEN06,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,6000,No,,1
3d5df88e160ae49cfb12f012aedfe18d,B8B4ABA9,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/24/14,A83,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FW;04NG;04U2;0508;0521;0522;0524;0534;0544;0563;05A1;05AG;05AS;05DL;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TH;08TN;0927;0992;09AA,1,EXT02,Exterior,EXT02: Front Doors - Squeak/Abnormal Noise when Opening/Closing,M,Does not occur at all times.,5000,No,,2
7ed73ce80da54e0c19436812bf5a21fa,B8B3656U,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/24/14,668,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FU;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,1,AEN07,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,,3000.00,No,,3
be48bb5e18e6ea16928c43225798e6c4,B9594A2H,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,11/24/14,A96,LUSW,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0417;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,1,AEN06,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,doesn't seem to matter if you speak slowly or quickly; system frequently misinterprets addresses,,No,,3
de3615fce6e563926a4b5835e7469b4f,B959638F,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,12/6/14,A52,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FU;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,10,EXT24; EXT38; FCD07; FCD16; FCD19; AEN11; SEAT20; HVAC02; INT13; INT40,Exterior,EXT24: Exterior Molding/Exterior Trim - Damaged/Scratched/Loose/Misaligned/Falling Off,M,loose trim; come off,3000,No,,5
de3615fce6e563926a4b5835e7469b4f,B959638F,BMW,X3,BMW X3 4dr SUV,F25,N47T,AUT,Spartanburg,12/6/14,A52,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;04FU;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,10,EXT24; EXT38; FCD07; FCD16; FCD19; AEN11; SEAT20; HVAC02; INT13; INT40,Exterior,EXT38: Excessive Wind Noise,M,excessively high wind noise in freeways. does not feel normal,3000,No,,5
